nome,endereco,lat,lon,DS
Top Phone Eletrônicos Aeroporto - Assistência técnica,"Av Sao Paulo Qd K Lt 1 - St. Industrial Aeroporto, Anápolis - GO",-16.355458,-48.9262022,XGA2
"TP assistência técnica, celulares e Acessórios","Av. São Paulo - St. Industrial Aeroporto, Anápolis - GO",-16.3548581,-48.9223138,XGA2
Mtec Informática,"Av. G, QD-P LT-03 - Alto da Bela Vista, Anápolis - GO",-16.3533952,-48.9344344,XGA2
EL TECH Assistência Técnica,"R. 34, QD 71 - LT 37 - JK Nova Capital, Anápolis - GO",-16.349672,-48.9340485,XGA2
"Chaveiro Samuka Anápolis , Bairro São Sebastião , VILA Formosa,","R. Topázio, Quadra 07 - lote 18 - São Sebastiao, Anápolis - GO",-16.3589903,-48.9354648,XGA2
Chaveiro Real,"R. Floriano Peixoto, 1723 - St. Central, Anápolis - GO",-16.3323022,-48.9607669,XGA2
Chaveiro R-7,"Av. São Paulo Qd. G, Lt. 1a - St. Industrial Aeroporto, Anápolis - GO",-16.3549298,-48.9216317,XGA2
CHAVEIRO MOVEL ELSHADAY,"R. Cruzeiro do Sul - Anápolis, GO",-16.3541104,-48.9141433,XGA2
YES PRESENTES CORPORATIVOS,"Av. Brasil Sul, 3070 - St. Sul Jamil Miguel, Anápolis - GO",-16.3525892,-48.9598735,XGA2
Extremo sabor,"Avenida Morumbi , Q17 , L18 , s/n - Vila Mariana, Anápolis - GO",-16.3617509,-48.9857966,XGA2
Real Jantinha e Churrasquinho,"R. José Martins de Brito, 554-582 - St. Res. Pedro Ludovico, Anápolis - GO",-16.3541666,-48.9706202,XGA2
Sanduíche e Cia,"Av. Pedro Ludovico, 2623 - Sala 4 - Vila Sao Joaquim, Anápolis - GO",-16.3487133,-48.9732781,XGA2
Lanchonete & confeitaria Delicado Sabor,"R. Ribeirão Preto, Quadra 07, Lote 22-B - Calixtolândia, Anápolis - GO",-16.3616464,-48.9648421,XGA2
Hora do lanche lanchonete,"R. São João - Avenida brasil, Anápolis - GO",-16.3795281,-48.9623075,XGA2
Pastelaria e hambúrgueria el Shaday,"R. Copa 23, QD 13 - LT 14 - Residencial Copacabana, Anápolis - GO",-16.3764803,-48.9834162,XGA2
Lanchonete e Restaurante Dona Fatima,"R. JM 18, Quadra 44, Lote 08 B - St. Sul Jamil Miguel, Anápolis - GO",-16.3551219,-48.9643686,XGA2
Lanchonete Cordeiro Master,"R. Cachoeira Dourada Qd30 Lt09 - Paraíso, Anápolis - GO",-16.3594831,-48.9840145,XGA2
Art Sabor,"Av Sócrates Diniz Q0 L1 - Jardim Goncalves, Anápolis - GO",-16.3506923,-48.9569355,XGA2
Louri Lanches,"Rua Pedro Toneline, Quadra E - lote 6 - Calixtolândia, Anápolis - GO",-16.3686988,-48.9672292,XGA2
Leos Lanches,"Av. Isidora S Rodrigues Q 22, 32 - Parque das Primaveras, Anápolis - GO",-16.354398,-48.973763,XGA2
Artesanal Mix,"Av. Pedro Ludovico, Q2 L18 Loja 2 - Paraíso, Anápolis - GO",-16.3622107,-48.9827086,XGA2
Açaiteria Boraçai,"Av. Mirage, Qd. 22 - Lt. 15 - Polocentro L, Anápolis - GO",-16.3793866,-48.967603,XGA2
EMPÓRIO GOURMET AÇAÍ,"Jardim Arco Verde, Anápolis - GO",-16.364751,-48.941199,XGA2
Sorvelan Sorvetes e Açaí,"Av. Cantor Sinhozinho, 23 - Qd 78 Lt 23 - Polocentro 1A Etapa, Anápolis - GO",-16.3736159,-48.964958,XGA2
Bem Bolado Sorvetes & Açaí,"Av. Acdo. Adail L. Dias, 203 - Quadra 17, Lote 20 - St. Sul Jamil Miguel, Anápolis - GO",-16.3600911,-48.9640892,XGA2
Sorveteria Cuca Cream,"Av. Anderson Clayton, 2050 - Eldorado, Anápolis - GO",-16.3504791,-48.9434857,XGA2
Chaveiro Popular,"R. Gílson J. L. Teixeira Balbi, Quadra 59 - lote 02 - Viviam Parque, Anápolis - GO",-16.3795355,-48.9794376,XGA2
Chaveiro popular,"Q2 lote 15 - Residencial Reny Cury, Anápolis - GO",-16.3745455,-48.9792966,XGA2
Chaveiro Porto Rico,"Av. Pedro Ludovico, Quadra 19, lote 9 - Vila Sao Joaquim, Anápolis - GO",-16.34926,-48.974045,XGA2
Sandro Marques - Cópias de Chaves e Chaveiros,"R. 2, QD 11 - LT 27 - São João, Anápolis - GO",-16.3806567,-48.9550234,XGA2
Chaveiro Nascimento 24 hrs,"Av. Principal, quadra 33 - lote 27 - Anápolis, GO",-16.3655464,-48.9490822,XGA2
Hardtec. Assistência técnica,"Av. Mirage - Res. Itatiaia, Anápolis - GO",-16.3668422,-48.9702715,XGA2
Eletrônica,"Av. Pedro Ludovico, qd-01 - lt-08 sala-1 - Jibran El Hadj, Anápolis - GO",-16.3753868,-48.9784287,XGA2
EVOLUTION 1 ASSISTÊNCIA TÉCNICA EM CELULARES,"Av. Sócrates Mardocheu Diniz, Q.13 - L. 30 - Calixtolândia, Anápolis - GO",-16.3704319,-48.9664629,XGA2
Solução Assistência Técnica Especializada em máquinas de lavar,"R. Dirce Maria Nunes, 01 - qd.03 - St. Sul, Anápolis - GO",-16.3701382,-48.9499038,XGA2
PR Assistência Técnica,"Av. Cachoeira Dourada, Qd.25 - Lt. 4 - Paraíso, Anápolis - GO",-16.3569419,-48.9820752,XGA2
Majucell Assistência Técnica,"Av. São Paulo - São João, Anápolis - GO",-16.3811304,-48.9573134,XGA2
M Eletrônica - João Luiz,"R. Monteiro Lobato, Quadra 16 - Lote 12 - Vila Joao Luiz de Oliveira, Anápolis - GO",-16.3509729,-48.9525338,XGA2
Stuxnet Informática e Tecnologia,"Rua Ibirapuera QD 30 LT 05 Casa 1, Anápolis - GO",-16.3607565,-48.9862858,XGA2
AnaFixTech Informática,"R. JM 18, QD 48 - LT 16 - St. Sul Jamil Miguel 1A Etapa, Anápolis - GO",-16.3581655,-48.9641725,XGA2
ASSISTEC Assistência Técnica em Balanças e Equipamentos Indústriais,"Av. São Paulo, 10 - Qd 10 Lt 33 - São João, Anápolis - GO",-16.3802607,-48.9562106,XGA2
Mmcell Assistência Técnica,"Av. Pedro Ludovico, sala 31 - Vila Sao Joaquim, Anápolis - GO",-16.34717,-48.9724637,XGA2
Extreme Informatica,"TRAVESSA 01 QD.13 LT.37 - Vila Uniao, Anápolis - GO",-16.3694242,-48.9857651,XGA2
EAC INFORMATICA E CELULARES / LAN HOUSE,"Av. Cachoeira Dourada, quadra 30 - lote 03 - Paraíso, Anápolis - GO",-16.3597996,-48.9843093,XGA2
Expert Informática,"R. Suely L F P Braga Q 67, 16 - Viviam Parque, Anápolis - GO",-16.3767703,-48.979648,XGA2
Mega Eletronica,"Av. Arco Verde - Jardim Arco Verde, Anápolis - GO",-16.3696065,-48.9444344,XGA2
Climaq soluções,"Av. Morumbi, 320 - Vila Mariana, Anápolis - GO",-16.3606343,-48.9854044,XGA2
Marquesini Maquinas,"R. Dirce Maria Nunes - St. Sul, Anápolis - GO",-16.3714278,-48.9513784,XGA2
Lanchonete Pão Com Ovo,"Av. Quatorze de Dezembro, 341 - Vila Mafalda, Jundiaí - SP",-23.2143433,-46.8743233,XSP7
Lanchonete Da Cris,"Av. São Paulo, 422 - Vila Arens II, Jundiaí - SP",-23.2011389,-46.8720451,XSP7
O Paulistinha Sanduíches - Jundiaí,"R. Zacarias de Góes, 4 - Vila Boaventura, Jundiaí - SP",-23.1917222,-46.8849224,XSP7
Restaurante e Lanchonete Tigrão,"Av. Fernando Arens, 895 - Vila Arens II, Jundiaí - SP",-23.203452,-46.870644,XSP7
Hamburgão do Pardal,"Rua Congo, 311 - Jardim Bonfiglioli, Jundiaí - SP",-23.2091429,-46.891852,XSP7
Lanchonete do Ivan,"R. das Pitangueiras - Jardim Pitangueiras I, Jundiaí - SP",-23.2017308,-46.8840713,XSP7
Chaveiro K,"Av. Vicente Píres Pardini, 15 - Jardim do Lago, Jundiaí - SP",-23.212275,-46.864634,XSP7
Chaveiro Irmaos Teixeira,"Rua Cica, 1093 - Jardim Guarani, Jundiaí - SP",-23.2102875,-46.8782982,XSP7
Chaveiro Progresso,"Av. Fernando Arens, 839 - Vila Arens II, Jundiaí - SP",-23.2031045,-46.8710287,XSP7
Chaveiro Mineiro,"Av. Bento do Amaral Gurgel, 1486 - Vila Nambi, Jundiaí - SP",-23.1943128,-46.8601342,XSP7
LOCK-01,"R. Profa. Maria Eugênia Pestana, 15 - Vila Santa Maria, Jundiaí - SP",-23.2075269,-46.855936,XSP7
Chaveiro Jun 24Hrs - Chaves e Carimbos em Jundiaí,"R. Eng. Monlevade, 609 - Centro, Jundiaí - SP",-23.1901797,-46.883562,XSP7
Chaveiro Cayres,"R. Joaquim Lino de Camargo, 320 - Jardim Estadio, Jundiaí - SP",-23.21573,-46.8631339,XSP7
Chaveiro São Pedro,"R. Vitória, 357 - Maria Genoveva, Jundiaí - SP",-23.2045736,-46.8617453,XSP7
Derretendo Alegria Sorveteria,"Av. São Paulo, 241 - Vila Arens II, Jundiaí - SP",-23.19954,-46.8727639,XSP7
Mr. Mix Sorvetes Jundiaí,"Av. Dr.Odil Campos de Sáes, 48 - Vila Vianelo, Jundiaí - SP",-23.1958861,-46.8816054,XSP7
Point Açaí & Tapioca,"Av. Samuel Martins, 2046 - Vila Progresso, Jundiaí - SP",-23.2161643,-46.8630991,XSP7
Sorveteria Lelo,"R. Maestro José Bovolenta, 279 - Vila Arens/Vila Progresso, Jundiaí - SP",-23.2055893,-46.8711117,XSP7
Sorveteria Ice Fuggis e Tutti Frutti Sorvetes,"R. Bom Jesus de Pirapora, 562 - Vila Vianelo, Jundiaí - SP",-23.1974812,-46.8864002,XSP7
'Sorveteria Arca Doce • Vila Arens | ATACADO DE SORVETES E AÇAÍ • PREÇOS DE FÁBRICA,"Rua Anita Garibaldi, 535, R. Claudionor Walter Maretti, 31 - sala 4 - Vila Arens, Jundiaí - SP",-23.2064575,-46.8767047,XSP7
Sorveteria Cremoso Jundiaí,"Av. Dr. Paulo Moutram, 247 - Jardim Paulista I, Jundiaí - SP",-23.2020762,-46.8930421,XSP7
Orama Brasil - Rua do Retiro,"R. do Retiro, 363 - Vila Virginia, Jundiaí - SP",-23.1889753,-46.8925471,XSP7
Sorveteria Natuice Jd. do Lago,"R. Francisco Teles, 129 - Vila Arens, Jundiaí - SP",-23.1994378,-46.8779178,XSP7
Buona Crema Jundiaí Sorvetes Premuim II,"Av. Dr.Odil Campos de Sáes, 501 - Vianelo/Bonfiglioli, Jundiaí - SP",-23.2002519,-46.8815236,XSP7
Charm Informática - Loja e Assistência Técnica,"Avenida Pedro Blanco da Silva, 349, R. Dom Amaury Castanho, 150 - Anhangabaú, Jundiaí - SP",-23.1975864,-46.8964231,XSP7
Oficial Assistência Autorizada Electrolux e LG Jundiaí Samsung Brastemp Mideia Panasonic Refrimund Serviços,"Av. Dr.Odil Campos de Sáes, 229 - Vila Arens/Vila Progresso, Jundiaí - SP",-23.1985859,-46.8814571,XSP7
Conserta Eletro Jundiai,"R. 23 de Maio, 146 - Vila Vianelo, Jundiaí - SP",-23.1955131,-46.8843625,XSP7
Natancell Assistência Técnica de Celulares e Acessórios,"Av. Samuel Martins, 1970 - Jardim do Lago, Jundiaí - SP",-23.2154818,-46.8629306,XSP7
TITÉCH JUNDIAÍ -Assistência e Acessórios para Celulares,"R. Várzea Paulista, 1468 - VIL MARIA GENOVEVA, Jundiaí - SP",-23.2080816,-46.8565353,XSP7
VWS Informática,"R. Santa Catarina, 115 - Vila Progresso, Jundiaí - SP",-23.2059672,-46.8669522,XSP7
Conserto de Celular em Jundiaí Assistência @ Smart,"Av. Dr.Odil Campos de Sáes, 252 - Vila Arens, Jundiaí - SP",-23.197741,-46.881904,XSP7
FWS Eletrônica e Assistência Técnica,"Av. Dr. Cavalcanti, 562 - Centro, Jundiaí - SP",-23.1915084,-46.8791391,XSP7
Jundiaí Técnica Assistência,"R. Benedito dos Santos, 121 - Vila Comercial, Jundiaí - SP",-23.2234097,-46.8864512,XSP7
Agualev Jundiaí - Distribuidora de água mineral,"R. Prof. José Tavares, 594 - Vila Vianelo, Jundiaí - SP",-23.1988974,-46.8825674,XSP7
Distribuidora De Água São Jorge,"Av. Paula Penteado, 554 - Vila Boaventura, Jundiaí - SP",-23.1920359,-46.8847084,XSP7
Disk Serv Água Jundiaí,"R. Prof. José Tavares, 594 - Vila Vianelo, Jundiaí - SP",-23.1988974,-46.8825674,XSP7
Distribuidora de Gás Buriti,"R. Dom Pedro I, 327 - Jardim Buriti, Várzea Paulista - SP",-23.216728,-46.8550125,XSP7
New Água Jundiaí,"R. Santa Catarina, 403 - Vila Arens II, Jundiaí - SP",-23.2079769,-46.8687227,XSP7
Lider Água,"Av. São Paulo, 277 - Vila Arens II, Jundiaí - SP",-23.1998711,-46.8726507,XSP7
Central Disk Água,"R. Riachuelo, 75 - Vila Santa Terezinha, Várzea Paulista - SP",-23.21059,-46.8443861,XSP7
Fernandes Gás Várzea Paulista,"Av. José Rabelo Portela, 1655 - Vila Marajo, Várzea Paulista - SP",-23.2236033,-46.8426164,XSP7
Nacional Gás,"R. Célio Barbosa, 94 - Vila Santa Terezinha, Várzea Paulista - SP",-23.2106284,-46.8473198,XSP7
Dedé Gás,"R. Florindo Zambon, 1473 (13 - 99667-5665 - Cidade Nova, Jundiaí - SP",-23.1879568,-46.8451889,XSP7
Hélio Gás & Água,"Av. Bertioga, 1236 - Vila Tupi, Várzea Paulista - SP",-23.2233686,-46.8418978,XSP7
Disk Gas Sao Jao,"Av. Luiz Zorzetti, 53 - Vila Joana, Jundiaí - SP",-23.1851986,-46.8721806,XSP7
Paschoal Gás e Água,"R. Pará, 630 - Vila Popular, Várzea Paulista - SP",-23.2291392,-46.846993,XSP7
LC Gás,"R. dos Canários, nº337 - Cidade Nova II, Várzea Paulista - SP",-23.1942182,-46.8324337,XSP7
IMPÉRIO GAS & ÁGUA,"R. São Vicente, 590 - Jardim Paulista, Várzea Paulista - SP",-23.1980427,-46.8234744,XSP7
Mineirinho Gás,"Av. Ouricuri, 46 - Jardim America III, Várzea Paulista - SP",-23.192869,-46.8218875,XSP7
Cantilar,"R. Francisco Cabral I, 44 - Jardim Santa Gertrudes, Jundiaí - SP",-23.245081,-46.8504747,XSP7
Distribuidora de Gás e Água Mineral Eloy Gás,"Av. Benedicto Castilho de Andrade, 557 - Parque Res. Eloy Chaves, Jundiaí - SP",-23.1847685,-46.9599535,XSP7
Nuciano Gás,"Av. Pacaembu, 3225 - Jardim America III, Várzea Paulista - SP",-23.1895797,-46.8151281,XSP7
Odair Gás,"R. Inocêncio Mazzuia, 137 - Jardim Guanabara, Jundiaí - SP",-23.179005,-46.9261003,XSP7
VG Games assistência técnica,"Rua Primeiro de Maio, corredor lateral, 420 - Vila Cordenonsi, Americana - SP",-22.7289202,-47.3212947,XCP1
Chaveiro Paulista Americana-sp,"Av. Paulista, 330 - Colina, Americana - SP",-22.7380609,-47.321984,XCP1
Chaveiro Alfa,"Av. Rafael Vitta, 794 - Jardim Sao Domingos, Americana - SP",-22.735431,-47.33642,XCP1
Chaveiro Lancer Americana,"Rua Bolívia n° 21 esquina, Av. Campos Sales - Cechino, Americana - SP",-22.7402423,-47.3347484,XCP1
Chaveiro Brasil,"Av. Brasil, 201 - Santo Antonio, Americana - SP",-22.7449032,-47.3331028,XCP1
Chaveiro Amizade,"R. Santo Onófre, 810 - Vila Dainese, Santa Bárbara d'Oeste - SP",-22.7333085,-47.3582736,XCP1
WD Soluções Automotivas - Chaveiro Automotivo,"R. das Petúnias, 170 - Cidade Jardim II, Americana - SP",-22.7610924,-47.3384241,XCP1
Chaveiro Avenida,"R. Florindo Cibin - Morada do Sol, Americana - SP",-22.7277809,-47.3481193,XCP1
Beka Presentes,"R. Dom Pedro II, 1200 - loja 2 - Nova Americana, Americana - SP",-22.7521402,-47.3240294,XCP1
Chaveiro 24 horas - Lurekey Chaveiro,N/A,-22.7405761,-47.3517545,XCP1
Chaveiro Americana Jtn,"Rua tom Jobim, Av da indústria - Jardim Colina, Americana - SP",-22.719803,-47.3189873,XCP1
Imperium Chaveiro,"R. São Vito, 1211, Americana - SP",-22.7283646,-47.3080604,XCP1
Lurekey Chaveiro - Americana e Nova Odessa,N/A,-26.3315305,-48.8759634,XCP1
Chaveiro Mollon,"R. do Alumínio, 827 - Jardim Pantano, Americana - SP",-22.754292,-47.3617485,XCP1
Timóteo Chaveiro,"Av. da Amizade, 2311 - Jardim Europa I, Santa Bárbara d'Oeste - SP",-22.7227681,-47.3633986,XCP1
Chaveiro Bairro São Luiz,"R. São Vito, 2050 - Santa Cruz, Americana - SP",-22.7402245,-47.302529,XCP1
GR SUBLIME - Produtos Personalizados - LASER | SUBLIMAÇÃO | DIGITAL UV | DIGITAL TÊXTIL - atendimento somente on-line,"R. Belo Horizonte, 139 - Werner Plaas, Americana - SP",-22.7451013,-47.3125329,XCP1
gmídia brindes l produtos personalizados,"R. Itabirito, 965 - Jardim Ipiranga, Americana - SP",-22.7528957,-47.3549392,XCP1
Chaveiro 24hs,"R. Vécio José Alves, 725 - Vila Margarida, Americana - SP",-22.721564,-47.3043365,XCP1
Banca Do Xandinho,"R. Praia da Enseada, 69 - Vila Orozimbo Maia, Campinas - SP",-22.922673,-47.0272797,DSP5
Lamim Sistemas Assistência Técnica,"R. Messías Fidêncio Filho, 157 - Jardim Sao Luiz, Valinhos - SP",-22.9399581,-47.0017528,DSP5
Promolimp,"Av. Eng. Antônio Francisco de Paula Souza, 2226 - Jardim São Vicente, Campinas - SP",-22.937434,-47.0359741,DSP5
Sorveteria Aquarius,"Av. Mirandópolis, 599 - Vila Pompéia, Campinas - SP",-22.9307837,-47.0915796,DSP5
Bell's Sorveteria,"Rua das Íris, 12 - Vila Mimosa, Campinas - SP",-22.9377272,-47.0929628,DSP5
SorvFood's,"Av. das Amoreiras, 3464 - Jardim do Lago, Campinas - SP",-22.9323515,-47.0902713,DSP5
Tribal Açai Sorveteria,"R. João Canaes, 392 - Jardim Monte Cristo, Campinas - SP",-22.9442395,-47.0783549,DSP5
Ice cream sorvetes açaí,"Av. Baden Powell, 1422 - Jardim Nova Europa, Campinas - SP",-22.9431885,-47.0567703,DSP5
Tohatoa Açaí e Sorveteria,"R. Ozorino Ribeiro de Melo, 340 - Campo Elíseos, Campinas - SP",-22.9330141,-47.1019123,DSP5
Colorgel Sorvetes Açai e Lanches,"R. Guilhermino F Santos Filho, 207 - Jardim São José, Campinas - SP",-22.9606401,-47.0942936,DSP5
Açaí Rudá,"R. São Luís do Paraitinga, 127 - Jardim do Trevo, Campinas - SP",-22.9300982,-47.0726614,DSP5
PinkStar Burger,"R. Vargem Grande do Sul, 648 - Nova Europa, Campinas - SP",-22.9389314,-47.0622356,DSP5
Vegazz açaí,"Rua reverendo, R. Rev Prof. Herculano Gouvêia Júnior, 606, Campinas - SP",-22.9350355,-47.084671,DSP5
"Lanchonete e Restaurante Tempero Caseiro, 155","Rua Raifo leite de barros, 155 - Jardim do Trevo, Campinas - SP",-22.9324374,-47.0673917,DSP5
Manos Açaí,"Rua: José Florêncio Teixeira, 102 - Jardim das Bandeiras, Campinas - SP",-22.955432,-47.0913067,DSP5
Pizzaria e Lanchonete Periquito,"Av. das Amoreiras, 6533 - Jardim Novo Campos Eliseos, Campinas - SP",-22.9563122,-47.1025276,DSP5
Sorveteria Bola de Neve,"R. Altíno Arantes, 189 - Jardim das Bandeiras, Campinas - SP",-22.9563861,-47.0934229,DSP5
Hambúrgueria do pai,"R. José Perin Neto - Jardim das Bandeiras, Campinas - SP",-22.9559623,-47.0886841,DSP5
Sergel Sorvetes - Potes e Picolés,"Av. Baden Powell, 788 - Jardim Nova Europa, Campinas - SP",-22.9399553,-47.061981,DSP5
"Gomado,s Lanchonete e Café","R. 18 N 16 Gleba B 1304999, Campinas - SP",-22.9457049,-47.0728968,DSP5
"Sorvetes Roccalle - 4 Unidade - Açaí, Sorvete de Pote e Self-service","Av. Baden Powell, 1500 - Nova Europa, Campinas - SP",-22.9436051,-47.0562303,DSP5
Lanchonete Pão com Mortadela,"Av. Eng. Márcio Duarte Ribeiro, 900 - Jardim Monte Cristo, Campinas - SP",-22.9451957,-47.0836044,DSP5
Sorveteria Specialle,"R. Joaquim de Faria, 162 - Jardim Santa Cruz, Campinas - SP",-22.9635675,-47.0907978,DSP5
Lanchonete e Restaurante Marcon,"Av. das Amoreiras, 3331 - Jardim do Lago, Campinas - SP",-22.932073,-47.088884,DSP5
Gordão Lanches Amoreiras,"Av. Sen. Antônio Lacerda Franco, 616 - Jardim do Lago, Campinas - SP",-22.9334698,-47.0904579,DSP5
Quatro Estações Bar e Lanchonete,"Rua Silvio Rizzardo, 167 - Jardim Novo Campos Eliseos, Campinas - SP",-22.9290698,-47.097544,DSP5
Auto Lanche Skinão,"Jardim das Bandeiras, Campinas - SP",-22.958657,-47.088435,DSP5
KI DELICIA LANCHES,"Rua Gessi da Silva Duraes, Av. Eng. Márcio Duarte Ribeiro, 261, Campinas - SP",-22.9403322,-47.0816086,DSP5
Lanchonete Do Marcos,"R. Dr. Daniel Sartori, 511 - Jardim do Lago Continuacao, Campinas - SP",-22.9483796,-47.0809459,DSP5
LANCHONETE da Lago,"R. José de Souza Galvão, 107 - Vila Mimosa, Campinas - SP",-22.9389419,-47.0885327,DSP5
RMC Lanchonete,"R. Prof. Nadir Leite do Canto, 353 - Jardim do Lago Continuacao, Campinas - SP",-22.937586,-47.0815524,DSP5
Bar & Lanchonete Do Eusébio,"Jardim Monte Cristo, Campinas - SP",-22.9371214,-47.0838143,DSP5
Top 10 Sorveteria e Lanchonete,"Av. Adão Focesi, 803 - Jardim do Lago, Campinas - SP",-22.9337932,-47.0860191,DSP5
BAR LANCHONETE SOCORRO,"Jardim Noêmia, Campinas - SP",-22.9575153,-47.078063,DSP5
Super Lanche,"R. Miguel João Jorge, 423 - Jardim São José, Campinas - SP",-22.9618978,-47.0948773,DSP5
Pastelaria e lanchonete do Boi,"R. Cícero de Oliveira Silva, 18 - Jardim Novo Campos Eliseos, Campinas - SP",-22.9392646,-47.1066587,DSP5
LANCHES PIAUÍ,"R. Ananias Holanda de Oliveira, 139 - Jardim Alvorada, Campinas - SP",-22.9499801,-47.1047178,DSP5
Gallo lanches,"R. Rodolfo Gottardello - 320 - Jardim das Bandeiras, Campinas - SP",-22.954768,-47.0904382,DSP5
Amistoso Lanchonete,"R. Cabo Rúbens Zimmermann, 48 - Jardim do Lago II, Campinas - SP",-22.9427342,-47.0844523,DSP5
Bar Lanchonete Restaurante do Belo,"Av. Carlos Stela Neto, 2 - Jardim do Lago Continuacao, Campinas - SP",-22.9367777,-47.0768185,DSP5
REFRILAVA,"R. Honduras, 86 - Nova Europa, Campinas - SP",-22.9303563,-47.0627084,DSP5
Técnicos - Informatica,"R. Paschoal Carlos Magno - Jardim do Lago, Campinas - SP",-22.9375372,-47.0783292,DSP5
Tecstore Assistência Técnica loja,"Av. Carlos Stela Neto - Campinas, SP",-22.9375494,-47.0772565,DSP5
Alvo smart - assistência técnica,"Rua Silvio Rizzardo, 310 - Jardim Campos Elíseos, Campinas - SP",-22.9281432,-47.0985606,DSP5
"Assistência Técnica Contato - TV, Áudio E Venda","Av. Mirandópolis, 278 - Vila Pompéia, Campinas - SP",-22.9300684,-47.0882842,DSP5
Infomax Informática Campinas,"Av: Baden Powell, 1007 - Jardim Nova Europa, Campinas - SP",-22.9406976,-47.0599316,DSP5
Eletrônica amoreiras,"Av. das Amoreiras, 6443 - Jardim Paraiso de Viracopos, Campinas - SP",-22.9555374,-47.1020906,DSP5
iTronic - Assistência Técnica & Acessórios para Celular ⚙️,"Av. Santa Bárbara do Rio Pardo, 725 - Jardim Nova Europa, Campinas - SP",-22.9417922,-47.0594234,DSP5
Refrigeração Dois Irmãos - CAMPINAS -,"Av. Mirandópolis, 336 - Vila Pompéia, Campinas - SP",-22.9302444,-47.0888452,DSP5
Bras-Service,"Av. Baden Powell, 551 - Jardim Nova Europa, Campinas - SP",-22.9384019,-47.0635805,DSP5
Primavera Sorvetes,"R. Safira, Número 233 - Recreio Campestre Jóia, Indaiatuba - SP",-23.1337807,-47.2186267,DSP5
Aloha Food Açaí,"R. Zephiro Puccinelli, 1185 - Jardim Morada do Sol, Indaiatuba - SP",-23.119836,-47.234811,DSP5
Doce Mel Sorvetes - Loja 2,"R. César Zoppi, 112 - Jardim Morada do Sol, Indaiatuba - SP",-23.1224173,-47.2263899,DSP5
O Rei Do Açaí Indaiatuba,"R. Anhangabaú, 69 - Jardim Paulista I, Indaiatuba - SP",-23.1213195,-47.2493395,DSP5
OAKBERRY Açaí,"Alameda Filtros Mann, 670 - Jardim Tropical, Indaiatuba - SP",-23.116326,-47.2194275,DSP5
Sorveteria Indaiá,"R. Joana de Bernardin Brizolla, 472 - Jardim California, Indaiatuba - SP",-23.1050095,-47.2136041,DSP5
Doce Açaí B&L,"R. José da Silva Maciel, 406 - Jardim Sao Conrado, Indaiatuba - SP",-23.1193832,-47.228525,DSP5
Sorveteria Arco - Iris,"R. Padre Francisco de Paula Cabral Vasconcellos, 1366 - Parque das Nacoes, Indaiatuba - SP",-23.115205,-47.2256433,DSP5
Sorvetão - Veneza,"R. Brasilio Lelli, 25 - Jardins do Império, Indaiatuba - SP",-23.1015558,-47.2524754,DSP5
Sorveteria Doce Verão,"R. Anhangabaú, 109, Indaiatuba - SP",-23.1216758,-47.2494297,DSP5
Sorveteria Delícias Geladas,"Av. Ário Barnabé, 272 - Jardim Morada do Sol, Indaiatuba - SP",-23.1190533,-47.2270563,DSP5
